,1,2
2018-02-25 00:00:00,0.0,0.0
2018-02-25 00:05:00,0.0,0.0
2018-02-25 00:10:00,0.0,0.0
2018-02-25 00:15:00,0.0,0.0
2018-02-25 00:20:00,0.0,0.0
2018-02-25 00:25:00,0.0,0.0
2018-02-25 00:30:00,0.0,0.0
2018-02-25 00:35:00,0.0,0.0
2018-02-25 00:40:00,0.0,0.0
2018-02-25 00:45:00,0.0,0.0
2018-02-25 00:50:00,0.0,0.0
2018-02-25 00:55:00,0.0,0.0
2018-02-25 01:00:00,0.0,0.0
2018-02-25 01:05:00,2.5896261715973137e-05,0.0
2018-02-25 01:10:00,3.708975936444815e-05,2.625847550449336e-07
2018-02-25 01:15:00,0.00027281565596864776,2.756116667757195e-06
2018-02-25 01:20:00,0.0010455909373270826,1.1845799370112283e-05
2018-02-25 01:25:00,0.002570199703282411,4.793996501796708e-05
2018-02-25 01:30:00,0.003363070499139193,0.00013255281190353448
2018-02-25 01:35:00,0.007894270701458454,0.0003360487657873072
2018-02-25 01:40:00,0.011519339467636105,0.0006483601009515965
2018-02-25 01:45:00,0.015467966346141903,0.0011534519084238609
2018-02-25 01:50:00,0.013081951953334055,0.0017631078705433961
2018-02-25 01:55:00,0.015949517181962736,0.0030766626023974904
2018-02-25 02:00:00,0.022925886200286696,0.004220789971877976
2018-02-25 02:05:00,0.029662541057961775,0.006647319547173595
2018-02-25 02:10:00,0.03432355456636196,0.0088851510120206
2018-02-25 02:15:00,0.042422150877556,0.012423882271243667
2018-02-25 02:20:00,0.056139147792870325,0.01718553287117572
2018-02-25 02:25:00,0.0600660601868835,0.02218357990649192
2018-02-25 02:30:00,0.06854984488136734,0.029842042464914075
2018-02-25 02:35:00,0.08754058803402741,0.0374621682903066
2018-02-25 02:40:00,0.09351597131461405,0.045726419967870545
2018-02-25 02:45:00,0.09692387749929417,0.054471258348693374
2018-02-25 02:50:00,0.12700845734266492,0.0637016421194038
2018-02-25 02:55:00,0.09842535694187188,0.07137702066612678
2018-02-25 03:00:00,0.11966011961518319,0.08145953097122904
