,1,2
2018-02-25 00:00:00,0.0,0.0
2018-02-25 00:05:00,0.0,0.0
2018-02-25 00:10:00,0.0,0.0
2018-02-25 00:15:00,0.0,0.0
2018-02-25 00:20:00,0.0,0.0
2018-02-25 00:25:00,0.0,0.0
2018-02-25 00:30:00,0.0,0.0
2018-02-25 00:35:00,0.0,0.0
2018-02-25 00:40:00,0.0,0.0
2018-02-25 00:45:00,0.0,0.0
2018-02-25 00:50:00,0.0,0.0
2018-02-25 00:55:00,0.0,0.0
2018-02-25 01:00:00,0.0,0.0
2018-02-25 01:05:00,0.0,0.0
2018-02-25 01:10:00,3.583682335103819e-05,2.677313388503076e-07
2018-02-25 01:15:00,0.0003650024624177474,2.7187415584828313e-06
2018-02-25 01:20:00,0.001083979750250658,1.1855793653624482e-05
2018-02-25 01:25:00,0.0016925799221423944,4.644953325819263e-05
2018-02-25 01:30:00,0.00503300928954623,0.00013491861005489957
2018-02-25 01:35:00,0.007794595364156696,0.00033928331717204927
2018-02-25 01:40:00,0.01168587045249031,0.0006313039460497138
2018-02-25 01:45:00,0.014749110479989462,0.0011203773195769058
2018-02-25 01:50:00,0.019017162924086006,0.001726609254049535
2018-02-25 01:55:00,0.022494630070945952,0.00282619743854235
2018-02-25 02:00:00,0.01898981202181204,0.004581938497344212
2018-02-25 02:05:00,0.024992049441806698,0.006023220067875286
2018-02-25 02:10:00,0.046929926419492785,0.008948578876067927
2018-02-25 02:15:00,0.04505211866252684,0.012204135330029323
2018-02-25 02:20:00,0.047069539769529906,0.016735030179380817
2018-02-25 02:25:00,0.05761701623313036,0.022187611233564174
2018-02-25 02:30:00,0.07846603611120635,0.02922092813551471
2018-02-25 02:35:00,0.08419107829641287,0.0373185119697092
2018-02-25 02:40:00,0.08462589656701745,0.04501756169856867
2018-02-25 02:45:00,0.1309837824454741,0.053686233565451366
2018-02-25 02:50:00,0.1001113958731255,0.06233498233233977
2018-02-25 02:55:00,0.09757796149177766,0.07053268423131888
2018-02-25 03:00:00,0.11188320644281138,0.07991894782508267
2018-02-25 03:05:00,0.13407556550404434,0.09054473206461332
