,"('J1', 'depthN')","('J2', 'depthN')","('J3', 'depthN')","('J4', 'depthN')","('J5a', 'depthN')","('JC5', 'depthN')","('JC4c', 'depthN')","('R1', 'depthN')","('R2', 'depthN')","('R3', 'depthN')","('R4', 'depthN')","('R5', 'depthN')","('JC1b', 'depthN')","('JC2', 'depthN')","('JC3a', 'depthN')","('JC4c', 'depthN')","('JC5', 'depthN')","('C1a', 'depthL')","('C1b', 'depthL')","('C2', 'depthL')","('C3a', 'depthL')","('C3b', 'depthL')","('C4a', 'depthL')","('C4b', 'depthL')","('C4c', 'depthL')","('C5a', 'depthL')","('C5b', 'depthL')","('I5', 'flow')"
2007-01-01 00:00:00,0.045806665190265106,0.06901326788080886,0.060631675651317066,0.05267660560056486,0.06975524205922197,0.005803093751777994,0.0,0.002201189931170284,0.01456630173040983,0.03770935277614761,0.009481007769397535,0.0037540372553065775,0.0,0.0,0.0,0.0,0.005803093751777994,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0029629885310592362,0.0031491876919365314,0.001470152802804763
2007-01-01 00:05:00,0.16013265758684914,0.16748906567555497,0.13856380484080222,0.1633138681692714,0.15251517698030004,0.04647834255717606,0.0,0.019426672302835887,0.04711502672587454,0.19253298457725865,0.0483083730300298,0.03203514798060321,0.0,0.0,0.0,0.0,0.04647834255717606,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.02330107643878255,0.02831198117689837,0.1485208707168862
2007-01-01 00:10:00,0.21728817462624195,0.22797397228553595,0.18811064845774222,0.231153573973679,0.20737786634894473,0.09611435593111989,0.0,0.041439272806398246,0.07317452299844904,0.2837317119978505,0.0801470966110575,0.0593066479889321,0.0,0.0,0.0,0.0,0.09611435593111989,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.048124791936983276,0.06953458781572408,0.7348684402937778
2007-01-01 00:15:00,0.38458983394296153,0.4039021731930727,0.3401250145802943,0.4071920332417508,0.3746893170931861,0.17475423243078111,0.0,0.09272302597123255,0.16339505586893036,0.5735475869026161,0.17489999996870254,0.13326152324997426,0.0,0.0,0.0,0.0,0.17475423243078111,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.08745229858938164,0.16844266979876465,2.435244581347929
2007-01-01 00:20:00,0.519557941775848,0.5251733573769923,0.43342665688853366,0.5711868878789613,0.49287762492350656,0.2551993000801314,0.0,0.14996445889017668,0.23344389347916267,1.048822200392928,0.2948198998687188,0.2367960120361618,0.0,0.0,0.0,0.0,0.2551993000801314,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.12765539132750636,0.25488610441416315,7.312431773862014
2007-01-01 00:25:00,0.6831967591258878,0.7209126446263099,0.5862046326604526,0.7813605735471711,0.6836017456223644,0.34257455536633585,0.0,0.2119389850256992,0.34343196622085403,2.916584665196653,0.43921661894380293,0.3355219249153502,0.0,0.0,0.0,0.0,0.34257455536633585,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.17134545859033895,0.34162895377339736,11.9943083978531
2007-01-01 00:30:00,1.0202926623165833,2.505659396389826,2.30458780470096,1.1553645681520357,1.0507431917584726,0.47801360953732885,0.0005443267013190613,1.5535646701778387,2.1750028083025046,8.10986127377818,0.9725860588701757,0.5879564139415543,0.0,0.03205080415833932,4.618228661548753,0.0005443267013190613,0.47801360953732885,0.0001,0.0001,0.01585555136336741,0.1631685306283644,0.45564803633220025,0.2670188015211857,0.13825538441756682,0.0189388581779995,0.23939165844370408,0.4759237161542842,20.226838321267177
2007-01-01 00:35:00,2.6701526351318314,1.7353365237973741,1.133722308521473,0.9723438555358835,0.8223109356118485,0.46454974731115256,0.11193791002441797,4.085836881717829,2.8597674237433157,7.752817770735822,2.3231666209463837,2.6745210508894552,0.0,0.17778337443514183,5.556132346842138,0.11193791002441797,0.46454974731115256,0.0001,0.0001,0.08891680792272727,0.36359874291645156,0.5528975041100921,0.5992461047500228,0.631453637999698,0.3628652524306517,0.28809481582266017,0.46362178139702337,19.48970107396815
2007-01-01 00:40:00,3.4011290062699446,0.5829582885462556,0.4984902148799848,0.6928952260554615,0.5925094831188529,0.5392815089083132,0.46273804945424757,4.80898630234914,1.3626898552801587,6.557998858808645,1.0559675553387862,0.9330108918902112,0.0,0.09529368598564388,5.308668468030292,0.46273804945424757,0.5392815089083132,0.0001,0.0001,0.04769493995535304,0.23370005262177074,0.34039562868956635,0.3843969158021537,0.5878411731982851,0.6209022074895983,0.5010102623731655,0.536661629061291,18.895315566802886
2007-01-01 00:45:00,2.047608985427078,0.4608577741491399,0.38550150458877924,0.5664707528472294,0.45375645379315577,0.5503280109151988,0.49132595697294185,3.2721620601205417,0.3347879884545948,6.259288126221813,0.3218507132425248,0.24948069481819807,0.0,0.05664792782121662,5.112726305469849,0.49132595697294185,0.5503280109151988,0.0001,0.0001,0.028373643999647175,0.13302994723026132,0.1610686580896072,0.21296959042847446,0.36628792322662773,0.5036947959430108,0.52083306911627,0.5500686870607752,12.50051351712317
