,1,2
2018-02-25 00:00:00,0.0,0.0
2018-02-25 00:05:00,0.0,0.0
2018-02-25 00:10:00,0.0,0.0
2018-02-25 00:15:00,0.0,0.0
2018-02-25 00:20:00,0.0,0.0
2018-02-25 00:25:00,0.0,0.0
2018-02-25 00:30:00,0.0,0.0
2018-02-25 00:35:00,0.0,0.0
2018-02-25 00:40:00,0.0,0.0
2018-02-25 00:45:00,0.0,0.0
2018-02-25 00:50:00,0.0,0.0
2018-02-25 00:55:00,0.0,0.0
2018-02-25 01:00:00,0.0,0.0
2018-02-25 01:05:00,2.5888058685624926e-05,0.0
2018-02-25 01:10:00,4.985678238900762e-05,2.461370657600945e-07
2018-02-25 01:15:00,0.00028779179880193874,3.070509210206252e-06
2018-02-25 01:20:00,0.0010226812227742865,1.3459130600377017e-05
2018-02-25 01:25:00,0.002062191382140971,5.156696044086208e-05
2018-02-25 01:30:00,0.004954860945959284,0.00012958504552601404
2018-02-25 01:35:00,0.007915004237370639,0.00031582197474783484
2018-02-25 01:40:00,0.011565979745208812,0.0007078729004420719
2018-02-25 01:45:00,0.015228385345970045,0.0011485111500627097
2018-02-25 01:50:00,0.018818832797758853,0.0019503357492663743
2018-02-25 01:55:00,0.02283360047343582,0.003062508563285829
2018-02-25 02:00:00,0.027871839549500815,0.004142994150689315
2018-02-25 02:05:00,0.03411658269984568,0.006163114991463417
2018-02-25 02:10:00,0.0415370082272119,0.008845923513765602
2018-02-25 02:15:00,0.05040937174649936,0.012119651064811958
2018-02-25 02:20:00,0.059637423216593474,0.016759462866022597
2018-02-25 02:25:00,0.0689587929829342,0.022206724131174495
2018-02-25 02:30:00,0.07886879279070538,0.029229286824043178
2018-02-25 02:35:00,0.08801455917064838,0.03649207795719643
2018-02-25 02:40:00,0.09632873086098062,0.04472721108655488
2018-02-25 02:45:00,0.10476391462760233,0.05351487392969562
2018-02-25 02:50:00,0.11212638562044693,0.06646619817094845
2018-02-25 02:55:00,0.1195990346015259,0.0721415037601428
2018-02-25 03:00:00,0.1272177637519974,0.08561718637722754
