,1,2
2018-02-25 00:00:00,0.0,0.0
2018-02-25 00:05:00,0.0,0.0
2018-02-25 00:10:00,0.0,0.0
2018-02-25 00:15:00,0.0,0.0
2018-02-25 00:20:00,0.0,0.0
2018-02-25 00:25:00,0.0,0.0
2018-02-25 00:30:00,0.0,0.0
2018-02-25 00:35:00,0.0,0.0
2018-02-25 00:40:00,0.0,0.0
2018-02-25 00:45:00,0.0,0.0
2018-02-25 00:50:00,0.0,0.0
2018-02-25 00:55:00,0.0,0.0
2018-02-25 01:00:00,0.0,0.0
2018-02-25 01:05:00,2.5811690725321358e-05,0.0
2018-02-25 01:10:00,4.411746912828689e-05,2.468403774570067e-07
2018-02-25 01:15:00,0.0002578976398215518,3.0829588370029244e-06
2018-02-25 01:20:00,0.0009666061253006575,1.3496822751031264e-05
2018-02-25 01:25:00,0.0019119270047014832,5.163986751028329e-05
2018-02-25 01:30:00,0.004998438066092994,0.00012967257136465405
2018-02-25 01:35:00,0.007976916440304864,0.00031556028939854413
2018-02-25 01:40:00,0.01160846158493221,0.0007066989211515613
2018-02-25 01:45:00,0.01525357287590479,0.0011463314934308543
2018-02-25 01:50:00,0.01882467155487234,0.0019288064644876527
2018-02-25 01:55:00,0.022833089522201644,0.0030404293803114645
2018-02-25 02:00:00,0.027862368387940463,0.004162796761090456
2018-02-25 02:05:00,0.03409901009906968,0.006912410564465084
2018-02-25 02:10:00,0.041455752802779626,0.00981314393234035
2018-02-25 02:15:00,0.05027329941145174,0.012138754695811391
2018-02-25 02:20:00,0.05928788373417345,0.016166932302806875
2018-02-25 02:25:00,0.06953713209792867,0.025158824509240646
2018-02-25 02:30:00,0.07931488353288646,0.029223464142054352
2018-02-25 02:35:00,0.08843178252834158,0.036313229088959106
2018-02-25 02:40:00,0.0967473369036371,0.04526043300784249
2018-02-25 02:45:00,0.10438283445139418,0.05894989090623635
2018-02-25 02:50:00,0.11224513646999132,0.06239481617743181
2018-02-25 02:55:00,0.11896654366205996,0.06993053261519505
2018-02-25 03:00:00,0.12653102298717095,0.08011292784538034
