,"('P1', 'depthN')","('P2', 'depthN')"
2018-02-25 00:00:00,0.0,0.0
2018-02-25 00:05:00,0.0,0.0
2018-02-25 00:10:00,0.0,0.0
2018-02-25 00:15:00,0.0,0.0
2018-02-25 00:20:00,0.0,0.0
2018-02-25 00:25:00,0.0,0.0
2018-02-25 00:30:00,0.0,0.0
2018-02-25 00:35:00,0.0,0.0
2018-02-25 00:40:00,0.0,0.0
2018-02-25 00:45:00,0.0,0.0
2018-02-25 00:50:00,0.0,0.0
2018-02-25 00:55:00,0.0,0.0
2018-02-25 01:00:00,1.229228902261534e-05,1.229228902261534e-05
2018-02-25 01:05:00,0.00011974210190951364,0.00012031744264172914
2018-02-25 01:10:00,0.0006101527189324163,0.0006217531106948
2018-02-25 01:15:00,0.0016530982391200451,0.0017164948633024847
2018-02-25 01:20:00,0.0030692458411317562,0.003299260761810155
2018-02-25 01:25:00,0.005295204474087215,0.006015201847043197
2018-02-25 01:30:00,0.00798675420706809,0.009688372995915922
2018-02-25 01:35:00,0.01077588019782206,0.01436504144599252
2018-02-25 01:40:00,0.013792534256966329,0.020248249546182356
2018-02-25 01:45:00,0.016503837832633088,0.02648656599749185
2018-02-25 01:50:00,0.01895004023957137,0.03294342005826756
2018-02-25 01:55:00,0.021504696947077802,0.04074175306264423
2018-02-25 02:00:00,0.024571432387291307,0.05105393551444835
2018-02-25 02:05:00,0.028131625924775708,0.06197473830664507
2018-02-25 02:10:00,0.03205121145515388,0.07400949956210695
2018-02-25 02:15:00,0.036415970193827585,0.08855148392750506
2018-02-25 02:20:00,0.04068455573058931,0.10412623802031473
2018-02-25 02:25:00,0.044770492116211744,0.1206941876234958
2018-02-25 02:30:00,0.048911823524188,0.13939788126344804
2018-02-25 02:35:00,0.052586975937399784,0.15779050153658838
2018-02-25 02:40:00,0.055823044532226376,0.1753516199875791
2018-02-25 02:45:00,0.05900888226598537,0.1939927480859051
2018-02-25 02:50:00,0.06171941672746813,0.21002609680439766
2018-02-25 02:55:00,0.064410371405211,0.22679362005540743
2018-02-25 03:00:00,0.06714506750653991,0.2427952531320568
