,1,2
2018-02-25 00:00:00,0.0,0.0
2018-02-25 00:05:00,0.0,0.0
2018-02-25 00:10:00,0.0,0.0
2018-02-25 00:15:00,0.0,0.0
2018-02-25 00:20:00,0.0,0.0
2018-02-25 00:25:00,0.0,0.0
2018-02-25 00:30:00,0.0,0.0
2018-02-25 00:35:00,0.0,0.0
2018-02-25 00:40:00,0.0,0.0
2018-02-25 00:45:00,0.0,0.0
2018-02-25 00:50:00,0.0,0.0
2018-02-25 00:55:00,0.0,0.0
2018-02-25 01:00:00,0.0,0.0
2018-02-25 01:05:00,2.632030353973125e-05,0.0
2018-02-25 01:10:00,6.167766703001424e-05,2.594854342230435e-07
2018-02-25 01:15:00,0.0003886367326349398,2.8841958130862743e-06
2018-02-25 01:20:00,0.0010547441465927328,1.2551735550411324e-05
2018-02-25 01:25:00,0.0025393437607828303,4.837593746675007e-05
2018-02-25 01:30:00,0.004781883777453162,0.00013051146736703858
2018-02-25 01:35:00,0.007758735167463944,0.0003078084944994392
2018-02-25 01:40:00,0.011468080100459067,0.00066536610386384
2018-02-25 01:45:00,0.013880772810027857,0.0011513434493360991
2018-02-25 01:50:00,0.019181424454611774,0.0017761987829867714
2018-02-25 01:55:00,0.019590660873102534,0.0027245598629869676
2018-02-25 02:00:00,0.026458639281069833,0.0039897859538703
2018-02-25 02:05:00,0.03463808326258062,0.0057746204298872
2018-02-25 02:10:00,0.04112249113692005,0.008493564764474318
2018-02-25 02:15:00,0.04524772961766253,0.012516620900625466
2018-02-25 02:20:00,0.05779212161507106,0.017277805355320412
2018-02-25 02:25:00,0.06781028382030863,0.022798817054821525
2018-02-25 02:30:00,0.08615564533581713,0.029014329112283695
2018-02-25 02:35:00,0.08024057513794462,0.036479184469469475
2018-02-25 02:40:00,0.09302131601234408,0.044659147604594746
2018-02-25 02:45:00,0.11518162465744472,0.05322897610846965
2018-02-25 02:50:00,0.10100407115611532,0.06265849439182308
2018-02-25 02:55:00,0.11244550682981591,0.07211299456128417
2018-02-25 03:00:00,0.1281071416123744,0.0807251498376188
