,1,2
2018-02-25 00:00:00,0.0,0.0
2018-02-25 00:05:00,0.0,0.0
2018-02-25 00:10:00,0.0,0.0
2018-02-25 00:15:00,0.0,0.0
2018-02-25 00:20:00,0.0,0.0
2018-02-25 00:25:00,0.0,0.0
2018-02-25 00:30:00,0.0,0.0
2018-02-25 00:35:00,0.0,0.0
2018-02-25 00:40:00,0.0,0.0
2018-02-25 00:45:00,0.0,0.0
2018-02-25 00:50:00,0.0,0.0
2018-02-25 00:55:00,0.0,0.0
2018-02-25 01:00:00,0.0,0.0
2018-02-25 01:05:00,2.6369890429572704e-05,0.0
2018-02-25 01:10:00,6.206599611393008e-05,2.965996825402649e-07
2018-02-25 01:15:00,0.0003885728027368694,3.1085477755966616e-06
2018-02-25 01:20:00,0.0010732551038058343,1.3370083157535973e-05
2018-02-25 01:25:00,0.00237614159272948,5.118954746314273e-05
2018-02-25 01:30:00,0.0040813195615055755,0.0001398158417704239
2018-02-25 01:35:00,0.006486897233088261,0.00032764654675762037
2018-02-25 01:40:00,0.009116876046737743,0.0006326883274641956
2018-02-25 01:45:00,0.012042461800743035,0.001072055748059414
2018-02-25 01:50:00,0.015787242325404974,0.0018322954938268022
2018-02-25 01:55:00,0.019390180717642796,0.0028036737700003036
2018-02-25 02:00:00,0.022967615398692284,0.0039451809074609896
2018-02-25 02:05:00,0.028383599036964628,0.005802345247262638
2018-02-25 02:10:00,0.035929381022918816,0.008692053748463076
2018-02-25 02:15:00,0.04405343161419478,0.012340631887429756
2018-02-25 02:20:00,0.05260309999203433,0.016766566475703126
2018-02-25 02:25:00,0.0620567018637417,0.02257764767617998
2018-02-25 02:30:00,0.0710079664952375,0.028922171933420275
2018-02-25 02:35:00,0.08045890604157192,0.03667104713522164
2018-02-25 02:40:00,0.09007469786929181,0.04576241578645935
2018-02-25 02:45:00,0.09804422117167763,0.053956728665010764
2018-02-25 02:50:00,0.10563434577981268,0.06227319704288266
2018-02-25 02:55:00,0.11320624490815948,0.07149440535699211
2018-02-25 03:00:00,0.12119106749274752,0.08114486071630207
