,1,2
2018-02-25 00:00:00,0.0,0.0
2018-02-25 00:05:00,0.0,0.0
2018-02-25 00:10:00,0.0,0.0
2018-02-25 00:15:00,0.0,0.0
2018-02-25 00:20:00,0.0,0.0
2018-02-25 00:25:00,0.0,0.0
2018-02-25 00:30:00,0.0,0.0
2018-02-25 00:35:00,0.0,0.0
2018-02-25 00:40:00,0.0,0.0
2018-02-25 00:45:00,0.0,0.0
2018-02-25 00:50:00,0.0,0.0
2018-02-25 00:55:00,0.0,0.0
2018-02-25 01:00:00,0.0,0.0
2018-02-25 01:05:00,0.0,0.0
2018-02-25 01:10:00,5.7555904526855625e-05,2.687622902924109e-07
2018-02-25 01:15:00,0.0003887745264401993,3.089477153034314e-06
2018-02-25 01:20:00,0.0008427133739394247,1.330207021822832e-05
2018-02-25 01:25:00,0.002027363288994639,5.204790058218094e-05
2018-02-25 01:30:00,0.0033810381073347156,0.00013386870240736395
2018-02-25 01:35:00,0.005366956640877193,0.0002791997188734135
2018-02-25 01:40:00,0.009290740294546618,0.000614528806861777
2018-02-25 01:45:00,0.015859246045451324,0.0010744895356264417
2018-02-25 01:50:00,0.015128685316135366,0.001751357915031275
2018-02-25 01:55:00,0.02044127498154146,0.0030545019942798063
2018-02-25 02:00:00,0.023196530412746528,0.004276929875786762
2018-02-25 02:05:00,0.029069306566948106,0.006330706535158063
2018-02-25 02:10:00,0.03538312991970916,0.008965808887113371
2018-02-25 02:15:00,0.046335237643097445,0.012111489194024
2018-02-25 02:20:00,0.05429620822769772,0.016592426834155516
2018-02-25 02:25:00,0.060166533520206913,0.022729909311814914
2018-02-25 02:30:00,0.0679933853879155,0.029142124610367505
2018-02-25 02:35:00,0.08221825835736829,0.03679201545084519
2018-02-25 02:40:00,0.09008142263220464,0.045811361112944524
2018-02-25 02:45:00,0.09967577011803619,0.05404450049394467
2018-02-25 02:50:00,0.10570245660656404,0.062374520510225316
2018-02-25 02:55:00,0.11199923213742519,0.07152032608844987
2018-02-25 03:00:00,0.12245569690339739,0.08152222898840453
2018-02-25 03:05:00,0.13166189497206549,0.09167028166530253
