,1,2
2018-02-25 00:00:00,0.0,0.0
2018-02-25 00:05:00,0.0,0.0
2018-02-25 00:10:00,0.0,0.0
2018-02-25 00:15:00,0.0,0.0
2018-02-25 00:20:00,0.0,0.0
2018-02-25 00:25:00,0.0,0.0
2018-02-25 00:30:00,0.0,0.0
2018-02-25 00:35:00,0.0,0.0
2018-02-25 00:40:00,0.0,0.0
2018-02-25 00:45:00,0.0,0.0
2018-02-25 00:50:00,0.0,0.0
2018-02-25 00:55:00,0.0,0.0
2018-02-25 01:00:00,0.0,0.0
2018-02-25 01:05:00,2.5896261954643843e-05,0.0
2018-02-25 01:10:00,3.708979297848776e-05,2.6258467618704587e-07
2018-02-25 01:15:00,0.00027281686209988947,2.756112032542533e-06
2018-02-25 01:20:00,0.0010456059241917305,1.1845717180383885e-05
2018-02-25 01:25:00,0.002570331942169346,4.7939014937154306e-05
2018-02-25 01:30:00,0.0033637917607950486,0.0001325454856394934
2018-02-25 01:35:00,0.007895939361291203,0.00033603794713825657
2018-02-25 01:40:00,0.011524134306735587,0.0006481939082350008
2018-02-25 01:45:00,0.015477693735849278,0.0011529231709449467
2018-02-25 01:50:00,0.01310312975059158,0.0017616955983990573
2018-02-25 01:55:00,0.015981858884862563,0.003075333208357039
2018-02-25 02:00:00,0.02278859699082834,0.004161227307273494
2018-02-25 02:05:00,0.02708832229880397,0.005901736862640712
2018-02-25 02:10:00,0.037788606897000115,0.0084209202092367
2018-02-25 02:15:00,0.0441858306921951,0.012127671533195982
2018-02-25 02:20:00,0.05370472014347336,0.01722653778965188
2018-02-25 02:25:00,0.06200467442346244,0.023364277853356256
2018-02-25 02:30:00,0.07012407056506484,0.029251647493196857
2018-02-25 02:35:00,0.11561043341865826,0.036362981453574264
2018-02-25 02:40:00,0.10808371673730192,0.04499477930677531
2018-02-25 02:45:00,0.0835291731405948,0.053489287161780696
2018-02-25 02:50:00,0.0929527498447738,0.06208896813185204
2018-02-25 02:55:00,0.1059498999068621,0.07268216540543349
2018-02-25 03:00:00,0.114655017404202,0.08042689323220897
