,cost,final_depths,final_filling
0,0.0,3.573830853025148,0.12323554665603959
1,0.0,4.046177794966123,0.13762509506687495
2,0.0,12.502053136575885,0.377705532827066
3,0.0,3.1271152475700323,0.06514823432437568
4,0.0,2.2172142479683212,0.04031298632669675
5,0.0,1.8097704138741506,0.03447181740712668
6,0.0,1.9113563993674314,0.04191571051244367
7,0.0,1.2763862582777619,0.030980248987324314
8,0.0,7.539454136105157,0.16248823569192147
9,0.0,0.8713648115559087,0.0380508651334458
10,0.0,2.5790751652726884,0.089241355199747
