,cost,final_depths,final_filling
0,148.47855645199522,3.402570476274209,0.11733001642324858
1,148.47855645199522,2.0756227116851758,0.0705994119620808
2,148.47855645199522,10.982990394284766,0.33181239861887507
3,148.47855645199522,3.0479696229262254,0.06349936714429637
4,148.47855645199522,2.1467664109530533,0.039032116562782784
5,148.47855645199522,1.8073421511654333,0.03442556478410349
6,148.47855645199522,1.9093870795602759,0.04187252367456745
7,148.47855645199522,1.2172147888404647,0.029544048272826813
8,148.47855645199522,3.4746334147952647,0.07488434083610485
9,148.47855645199522,0.8414142479746103,0.03674298026090001
10,148.47855645199522,2.56771398448104,0.08884823475712943
