,weir_N3,weir_N2,weir_N1,weir_C,orifice_S
2016-04-22 00:00:00,0.9660409993987003,0.3632726782545186,0.13447695980669877,0.556337796823082,0.0
2016-04-22 00:05:00,0.9660409993987003,0.3632726782545186,0.13447695980669877,0.556337796823082,0.0
2016-04-22 00:10:00,0.9660409993987003,0.3632726782545186,0.13447695980669877,0.556337796823082,0.0
2016-04-22 00:15:00,0.9660409993987003,0.3632726782545186,0.13447695980669877,0.556337796823082,0.0
2016-04-22 00:20:00,0.9660409993987003,0.3632726782545186,0.13447695980669877,0.556337796823082,0.0
2016-04-22 00:25:00,0.9660409993987003,0.3632726782545186,0.13447695980669877,0.556337796823082,0.0
2016-04-22 00:30:00,0.9660409993987003,0.3632726782545186,0.13447695980669877,0.556337796823082,0.0
2016-04-22 00:35:00,0.9660409993987003,0.3632726782545186,0.13447695980669877,0.556337796823082,0.0
2016-04-22 00:40:00,0.9660409993987003,0.3632726782545186,0.13447695980669877,0.556337796823082,0.0
2016-04-22 00:45:00,0.9660409993987003,0.3632726782545186,0.13447695980669877,0.556337796823082,0.0
2016-04-22 00:50:00,0.9660409993987003,0.3632726782545186,0.13447695980669877,0.556337796823082,0.0
2016-04-22 00:55:00,0.9660409993987003,0.3632726782545186,0.13447695980669877,0.556337796823082,0.0
2016-04-22 01:00:00,0.9660409993987003,0.3632726782545186,0.13447695980669877,0.556337796823082,0.0
2016-04-22 01:05:00,0.9660409993987003,0.3632726782545186,0.13447695980669877,0.556337796823082,0.0
2016-04-22 01:10:00,0.9660409993987003,0.3632726782545186,0.13447695980669877,0.556337796823082,0.0
2016-04-22 01:15:00,0.9660409993987003,0.3632726782545186,0.13447695980669877,0.556337796823082,0.0
2016-04-22 01:20:00,0.9660409993987003,0.3632726782545186,0.13447695980669877,0.556337796823082,0.0
2016-04-22 01:25:00,0.9660409993987003,0.3632726782545186,0.13447695980669877,0.556337796823082,0.0
2016-04-22 01:30:00,0.9660409993987003,0.3632726782545186,0.13447695980669877,0.556337796823082,0.0
2016-04-22 01:35:00,0.9660409993987003,0.3632726782545186,0.13447695980669877,0.556337796823082,0.0
2016-04-22 01:40:00,0.9660409993987003,0.3632726782545186,0.13447695980669877,0.556337796823082,0.0
2016-04-22 01:45:00,0.9660409993987003,0.3632726782545186,0.13447695980669877,0.556337796823082,0.0
2016-04-22 01:50:00,0.9660409993987003,0.3632726782545186,0.13447695980669877,0.556337796823082,0.0
