,cost,final_depths,final_filling
0,40154.99701559627,15.000260685526904,0.5172503684664449
1,40154.99701559627,10.571668415350771,0.35958055834526437
2,40154.99701559627,11.866942716827433,0.3585179068527925
3,40154.99701559627,15.043280689960074,0.3134016810408349
4,40154.99701559627,14.876466194527772,0.2704812035368686
5,40154.99701559627,9.655189012176987,0.1839083621367045
6,40154.99701559627,14.91489052859811,0.3270809326446954
7,40154.99701559627,2.448275762333531,0.05942416898867794
8,40154.99701559627,13.43137171714094,0.2894692180418306
9,40154.99701559627,0.7992671142590471,0.03490249407244747
10,40154.99701559627,11.128153015142384,0.3850571977557919
