,cost,final_depths,final_filling
0,45965.67914038374,3.0495529526706555,0.10515699836795364
1,45965.67914038374,6.214273094230929,0.21136983313710644
2,45965.67914038374,3.2504898544395697,0.09820211040602929
3,45965.67914038374,15.061662955137399,0.3137846448986958
4,45965.67914038374,14.901619583640445,0.2709385378843717
5,45965.67914038374,9.136637193329957,0.1740311846348563
6,45965.67914038374,14.914920781135555,0.32708159607753406
7,45965.67914038374,2.4485722873201476,0.05943136619709096
8,45965.67914038374,3.3941305135098023,0.07314936451529747
9,45965.67914038374,0.7982983342188237,0.03486018926719754
10,45965.67914038374,11.127996640229913,0.3850517868591666
