,"('004', 'depthN')","('006', 'depthN')","('011', 'depthN')","('022', 'depthN')","('027', 'depthN')","('030', 'depthN')","('033', 'depthN')","('039', 'depthN')","('044', 'depthN')","('050', 'depthN')","('060', 'depthN')","('001', 'depthN')","('001', 'pollutantL', 'TSS')"
2017-01-01 00:00:00,2.411614953398342e-07,0.0382794886167555,0.0022264954159779233,0.01092315725859247,0.00016116142409925343,0.00039042286470843774,0.0017512891216150746,0.007751160943212565,0.0014547897561477015,0.016931901591856185,0.19266928983867074,0.014994883454963023,9.910247440661413e-22
2017-01-01 00:05:00,1.3375046133898099e-06,0.0864294982775528,0.0062000848288706655,0.03683899319409955,0.0006703138315503749,0.0011623393742991284,0.005865706566783277,0.032107773855598314,0.004232264605188897,0.053701560044134025,0.4108323841273685,0.053381617387448385,2.3501333079339478e-14
2017-01-01 00:10:00,5.457080333245835e-06,0.11797735988111666,0.013235342161935833,0.060180811656274605,0.0010126354666347929,0.001852610385794085,0.011311864276247483,0.06106483167752295,0.0064304472707447675,0.08336561580121878,0.507155141166305,0.0920833223867416,1.0150131441749764e-11
2017-01-01 00:15:00,2.0131711243104255e-05,0.15097724997127523,0.028481678599984506,0.08605598324097535,0.0013929026059590797,0.0026037388484659485,0.02470289535305733,0.09773173020339213,0.010570483866465086,0.11331678654104504,0.5732605643836328,0.1391392175695378,0.00022770553874178635
2017-01-01 00:20:00,5.633772614750257e-05,0.1830023277543112,0.04760325564462883,0.11142650254342103,0.001769649746774858,0.003295951474127245,0.04304901527027755,0.1373337240408658,0.015893447646598377,0.13990079850285952,0.6404612035945974,0.18960290083902506,0.0029713876272176873
2017-01-01 00:25:00,0.00012436488291895297,0.21117401583785184,0.06758265014147337,0.13346679687112625,0.0020979341317557106,0.003943130253471857,0.06369640891109749,0.17409847617152904,0.021411451058469793,0.1607678395867526,0.69239905658274,0.23622267872435498,0.011123333248304584
2017-01-01 00:30:00,0.0002499360568456798,0.23932522275338916,0.09033192939979728,0.1550367034611869,0.0024286584498751443,0.004670980787975136,0.08903147336404646,0.21027410458097592,0.027620277154310962,0.17992034973639032,0.7346461943711321,0.28029560126067266,0.027501796414577086
2017-01-01 00:35:00,0.000517843745681025,0.27222518268510787,0.12036446758748987,0.17947500621036588,0.002828375342132211,0.005819980199682399,0.12964890711070726,0.24042109476263834,0.03565119606684349,0.20066909275597195,0.7724212276753304,0.3221592910677375,0.0605426420125794
2017-01-01 00:40:00,0.0009615012870328635,0.3043986746551381,0.1530624498657182,0.20234606002212707,0.00322459086976075,0.008482219687263298,0.18656484820389904,0.26704047544647636,0.044206744615652466,0.21979019448984652,0.8002292029777565,0.358998343018336,0.11227096540830467
2017-01-01 00:45:00,0.0015994709310285977,0.33322962356943203,0.1854015822951568,0.22197645980564584,0.003563425232418149,0.012546784514984408,0.24695707020765914,0.3005406230670879,0.05248363302480788,0.2362904951626077,0.8189238950335631,0.3894430094838749,0.1817870868333607
2017-01-01 00:50:00,0.002567678286377306,0.36239019419138485,0.22116576516483577,0.241139907474471,0.0038981836406756557,0.018180679778227026,0.31520389347956057,0.3357309606675233,0.061367938960008285,0.25261295590190425,0.833267540850201,0.41733684030201984,0.2781441405630722
2017-01-01 00:55:00,0.004303414896824562,0.3966998667593542,0.2679645957410647,0.26312391388566825,0.004303499282049133,0.026920088155168637,0.4071238464898759,0.38047277332771695,0.07244111702507823,0.2715122037410932,0.8450293314548325,0.44638604675051174,0.4360909406590169
2017-01-01 01:00:00,0.006935433599051832,0.42928635358428574,0.3178014784606741,0.2842411454543987,0.004884428217939798,0.03796129022145078,0.5080728126922626,0.4216634141319271,0.08402033098842483,0.2895647310700469,0.8526995580167009,0.47119116625842583,0.6421897150435398
2017-01-01 01:05:00,0.010967445904332247,0.45719067131726326,0.36373972563753537,0.3029362870737391,0.006044971421749244,0.05077228277950879,0.6051481696537051,0.458375601174517,0.0950415042984086,0.30353601545935316,0.8591925968493872,0.4902022639777348,0.8812312120802501
2017-01-01 01:10:00,0.017424623321117105,0.4850090689756531,0.40679850959442515,0.3215130305388121,0.007787255922241875,0.06730040050250574,0.7067980535100926,0.4943139102595382,0.10659095144334346,0.3165646551665434,0.8647298664070426,0.5065034613032589,1.1814474983598122
2017-01-01 01:15:00,0.029838165260239302,0.5170687672149282,0.4444412721000279,0.34319221365366265,0.010573340029957254,0.09313240641209611,0.8248899888424577,0.534759867512999,0.12064626454903378,0.33129825868843643,0.8705410407592764,0.5222438046546923,1.6220902786295774
2017-01-01 01:20:00,0.04969842977115833,0.5477259969256588,0.47602545386582046,0.36445876790718834,0.014059670895448816,0.1320607689122624,0.9303473919709893,0.5724488464665589,0.13497668954464304,0.3450930136542596,0.8766661310943701,0.5346648653037755,2.1494870794627574
2017-01-01 01:25:00,0.0755607343813151,0.5742466999889062,0.505070600737836,0.38328110786676817,0.017996370736312266,0.19338921268780998,1.0090364831288465,0.6049242694585266,0.14831209778487012,0.35668287394043063,0.8822391356667014,0.543579304828015,2.7162477580384063
2017-01-01 01:30:00,0.11005452294051163,0.5999964551758908,0.5353961446008322,0.40228086814390873,0.023032949149532182,0.27082721724765413,1.0761924828465972,0.6361871136273343,0.16227292381225816,0.3678660289765051,0.8884217908683549,0.5508847198900477,3.388905907171842
2017-01-01 01:35:00,0.16299639632597657,0.6289128795284515,0.5725188237232544,0.42468001589859605,0.0308961548792362,0.37674267406250345,1.1445242667898854,0.6702443872936212,0.17947838819417494,0.3802225418331694,0.8966895012280972,0.5576996635474389,4.316959910815464
2017-01-01 01:40:00,0.22872032402607195,0.6560041509287755,0.6095001589120774,0.4467718881072026,0.04120481552912813,0.4935195147082304,1.203855006270528,0.7002680813904121,0.1970835786665636,0.39154603701876356,0.9067204700167791,0.5631023450862249,5.362913631712914
2017-01-01 01:45:00,0.3006755481234313,0.6792671378390998,0.641215981289456,0.46673415112743455,0.054028225608980934,0.6002209745914024,1.2526393957224609,0.7263677882384328,0.21347704017394614,0.40085921638482,0.9172275377681856,0.5672113892551292,6.422456977993066
2017-01-01 01:50:00,0.3791484513138146,0.7017720061389132,0.6733189263130301,0.4869766776106089,0.07209846444216834,0.7047619117532442,1.2993321026718112,0.7510572689019182,0.23015558427943447,0.409450492172057,0.929517765360674,0.5710065288190649,7.621916221281407
2017-01-01 01:55:00,0.46788095055672707,0.7269335450911566,0.7104975555622756,0.5108445246677771,0.10322180401154582,0.8210727229824728,1.3516658197212297,0.7785994093967584,0.2499551886844015,0.4185664490007174,0.9459484512284329,0.5755306353627945,9.420032837373348
2017-01-01 02:00:00,0.5418860667347364,0.7503773395077262,0.7462334764747096,0.5343417202703159,0.15867798424098714,0.929251842904778,1.4003676347755476,0.8036178106143329,0.2697014610602163,0.42702760608874824,0.9638282275698055,0.5815194189202234,13.700273343225545
