,cost,final_depths,final_filling
0,40141.09119315789,14.99918053363309,0.5172131218494169
1,40141.09119315789,10.570514548616007,0.3595413111774152
2,40141.09119315789,11.930732970282502,0.36044510484237163
3,40141.09119315789,15.045142293478385,0.31344046444746637
4,40141.09119315789,14.87849903152048,0.2705181642094633
5,40141.09119315789,9.605425676592779,0.1829604890779577
6,40141.09119315789,14.914899756539956,0.3270811350118411
7,40141.09119315789,2.4485500217278506,0.05943082577009346
8,40141.09119315789,13.431476854698758,0.28947148393747324
9,40141.09119315789,0.7982824371057848,0.034859495070121614
10,40141.09119315789,11.128153027200213,0.38505719817301776
