,cost,final_depths,final_filling
0,47317.110212449676,2.7263253943484766,0.09401122049477506
1,47317.110212449676,1.8779103957684575,0.06387450325743053
2,47317.110212449676,2.9626647534181556,0.08950648801867539
3,47317.110212449676,15.063411822728625,0.3138210796401797
4,47317.110212449676,14.904412931606487,0.27098932602920883
5,47317.110212449676,8.930210088744433,0.17009923978560826
6,47317.110212449676,14.91489974580632,0.3270811347764544
7,47317.110212449676,2.4481468225045333,0.05942103938117799
8,47317.110212449676,3.0209995913300203,0.06510774981314699
9,47317.110212449676,0.7982833800953333,0.03485953624870451
10,47317.110212449676,11.047035835201617,0.3822503749204712
