,cost,final_depths,final_filling
0,38578.62117563938,14.942844606971512,0.5152705036886729
1,38578.62117563938,10.514205308268346,0.35762603089348116
2,38578.62117563938,13.284020925067807,0.4013299373132268
3,38578.62117563938,15.027868483861015,0.31308059341377115
4,38578.62117563938,14.858768424076748,0.2701594258923045
5,38578.62117563938,12.974131677804985,0.24712631767247592
6,38578.62117563938,14.914890023152749,0.3270809215603673
7,38578.62117563938,2.4482823193332344,0.05942432813915617
8,38578.62117563938,15.155888995571384,0.32663553869765916
9,38578.62117563938,0.7993221841604032,0.03490489887163333
10,38578.62117563938,11.128153015143507,0.3850571977558307
