,cost,final_depths,final_filling
0,42937.457297164416,14.596383639313881,0.5033235737694441
1,42937.457297164416,10.271950903461143,0.3493860851517396
2,42937.457297164416,10.049611004483175,0.30361362551308685
3,42937.457297164416,15.058984955258818,0.31372885323455874
4,42937.457297164416,14.897454049211305,0.270862800894751
5,42937.457297164416,9.278251895773172,0.17672860753853661
6,42937.457297164416,14.914899756541622,0.3270811350118777
7,42937.457297164416,2.4485500217296465,0.05943082577013705
8,42937.457297164416,3.6161734546134827,0.07793477272873886
9,42937.457297164416,0.7982833675416658,0.034859535700509425
10,42937.457297164416,11.128153027201448,0.3850571981730605
