,"('004', 'depthN')","('006', 'depthN')","('011', 'depthN')","('022', 'depthN')","('027', 'depthN')","('030', 'depthN')","('033', 'depthN')","('039', 'depthN')","('044', 'depthN')","('050', 'depthN')","('060', 'depthN')","('001', 'depthN')","('001', 'pollutantL', 'TSS')"
2017-01-01 00:00:00,2.411614953398342e-07,0.0382794886167555,0.0022264954159779233,0.01092315725859247,0.00016116142409925343,0.00039042286470843774,0.0017512891216150746,0.007751160943212565,0.0014547897561477015,0.016931901591856185,0.19266928983867074,0.014994883454963023,9.910247440661413e-22
2017-01-01 00:05:00,1.3375046133898099e-06,0.0864294982775528,0.0062000848288706655,0.03683899319409955,0.0006703138315503749,0.0011623393742991284,0.005865706566783277,0.032107773855598314,0.004232264605188897,0.053701560044134025,0.4108323841273685,0.053381617387448385,2.3501333079339478e-14
2017-01-01 00:10:00,5.457080333245835e-06,0.11797735988111666,0.013235342161935833,0.060180811656274605,0.0010126354666347929,0.001852610385794085,0.011311864276247483,0.06106483167752295,0.0064304472707447675,0.08336561580121878,0.507155141166305,0.0920833223867416,1.0150131441749764e-11
2017-01-01 00:15:00,2.0131711243104255e-05,0.15097724997127523,0.028481678599984506,0.08605598324097535,0.0013929026059590797,0.0026037388484659485,0.02470289535305733,0.09773173020339213,0.010570483866465086,0.11331678654104504,0.5732605643836328,0.1391392175695378,0.00022770553874178635
2017-01-01 00:20:00,5.633772614750257e-05,0.1830023277543112,0.04760325564462883,0.11142650254342103,0.001769649746774858,0.003295951474127245,0.04304901527027755,0.1373337240408658,0.015893447646598377,0.13990079850285952,0.6404612035945974,0.18960290083902506,0.0029713876272176873
2017-01-01 00:25:00,0.00012436488291895297,0.21117401583785184,0.06758265014147337,0.13346679687112625,0.0020979341317557106,0.003943130253471857,0.06369640891109749,0.17409847617152904,0.021411451058469793,0.1607678395867526,0.69239905658274,0.23622267872435498,0.011123333248304584
2017-01-01 00:30:00,0.0002499360568456798,0.23932522275338916,0.09033192939979728,0.1550367035047916,0.0047946085719098655,0.004670980787975136,0.08903147336404646,0.21027410458097592,0.027620277154310962,0.17992034973639032,0.7346461943711321,0.28029560126067266,0.02750179641457795
2017-01-01 00:35:00,0.000518035898516253,0.27222615530301914,0.12036552790892745,0.1795730002036917,0.0046516701136489185,0.0058353490753579335,0.12965353937993784,0.24042430492472294,0.035652019852986,0.20066633231657707,0.7724319928816877,0.32216224265681676,0.06050545962754492
2017-01-01 00:40:00,0.0009595381780832596,0.3042753225643732,0.15292458621004051,0.20225656745054185,0.003184473084482573,0.008531517404850385,0.18631600996011305,0.2668823729571379,0.044173639357550726,0.21972338376590259,0.8001472950673867,0.3588691970518987,0.11145826816133897
2017-01-01 00:45:00,0.0015673582669641054,0.332038753438525,0.18398022210301457,0.2211994977454881,0.0034895816571472566,0.01244009467040359,0.24433323703699872,0.2991939520793126,0.05212931682541507,0.2356210871369456,0.8176559834330066,0.3882467389072224,0.17703931960390018
2017-01-01 00:50:00,0.0027200084187095647,0.365861336403131,0.22605935756326886,0.2433908597813182,0.003890812913323407,0.019098165886411937,0.32411188951390957,0.3403378097723907,0.06247051574279596,0.25455602721116827,0.8347327048324177,0.42038661683751843,0.29005762134189134
2017-01-01 00:55:00,0.004447712694878626,0.39893879355866857,0.2719157477354256,0.2646809104569786,0.00429541939421614,0.027694333182272497,0.4138911228532845,0.3835807736213786,0.07323891756716974,0.27286822985075093,0.8456874841208513,0.44836769189184955,0.44468752211404394
2017-01-01 01:00:00,0.006991845269232183,0.42716481682454593,0.3162600585908982,0.28346200336028676,0.004786045220945072,0.03759327220001812,0.5039293137820953,0.4200477434360168,0.08357856668783502,0.2889549382158097,0.8524227922927536,0.4703041583605196,0.628811226618003
2017-01-01 01:05:00,0.01126462090719736,0.4550854064196558,0.36205766834881886,0.3021470228089559,0.005878424205043224,0.05025507022452512,0.6008863064036429,0.45680856393037184,0.09454636281451302,0.3030518667158216,0.8589540871229018,0.489433908179843,0.8647871312414455
2017-01-01 01:10:00,0.019468669942961453,0.4873926275829283,0.41135689672711406,0.32372320113757674,0.007916954687865883,0.0697878174223194,0.7188977442881829,0.4984583477195363,0.10799211761796719,0.3181463281628016,0.8653485667769247,0.5081862010316652,1.2175054691895535
2017-01-01 01:15:00,0.03256837714778982,0.5184824832562476,0.44733259094621747,0.34476375559362865,0.010648016652848341,0.09507790566807908,0.8331258227170883,0.5376034474883149,0.12165446159606015,0.335482456052028,0.8709489335957996,0.523284616963547,1.6495050346931042
2017-01-01 01:20:00,0.051202218400391346,0.5458277627432397,0.47513509898146383,0.36362240379445143,0.013774227611720875,0.1300851519557978,0.9268380026515695,0.5710470349317032,0.13440315887343474,0.34928105294285244,0.8770579798976771,0.5342315470794334,2.1218478293083574
2017-01-01 01:25:00,0.07726800512833792,0.5724720240680944,0.503952917686555,0.3824857043026286,0.017677990184893536,0.1903235880321647,1.0061505904587962,0.6035629420638708,0.1477099971656468,0.35953930469483686,0.8825970412950667,0.5432227348854647,2.6850657955682866
2017-01-01 01:30:00,0.11803191939139428,0.6044611149659382,0.5391181330725019,0.40455743011848605,0.023632614455567812,0.2809451463557334,1.083558852806327,0.6397433699917111,0.1639576864802605,0.37224485121130996,0.8890600411173892,0.5516145338646468,3.47474998817228
2017-01-01 01:35:00,0.1659042656821922,0.635647843273111,0.5752200992941308,0.4262871012117249,0.031378701191501795,0.38407118565936527,1.1667903022847301,0.6726378038398431,0.18067701556962476,0.3838487695772572,0.8976814826713048,0.558145967308072,4.3837780810300755
2017-01-01 01:40:00,0.21820829463396094,0.660082794911057,0.6081958449286533,0.4459374054628926,0.040415254341445765,0.5030108889370173,1.2760503006329817,0.699243824333299,0.19634122982452284,0.3935335264019742,0.9066480421406828,0.5629121792463352,5.3204977835561085
2017-01-01 01:45:00,0.2833751110418928,0.6831229668455677,0.6400069907483427,0.46588742036133973,0.05074708251454492,0.6137291426278926,1.412160078258013,0.7253364856695663,0.2126922616753265,0.4024629283004315,0.9171716123453758,0.5670422780876295,6.377118807030006
2017-01-01 01:50:00,0.369172615439336,0.7089246075126336,0.6773352946277502,0.48940232012085405,0.06822519456274005,0.7044306005013704,1.4650515828216206,0.7539237976758494,0.23211339127975386,0.4120397980775735,0.9315841083907912,0.5714317631240362,7.778926759822613
2017-01-01 01:55:00,0.45310978207026487,0.7330248999931469,0.7134137022094138,0.5125553887786585,0.09428482778862382,0.7991730261919184,1.4665995030674979,0.7805495466944101,0.25122627198647934,0.42053033768402115,0.9476388047227928,0.5757559924908459,9.471514876892742
2017-01-01 02:00:00,0.5197591938571136,0.7537317030825305,0.7451933038734607,0.5334451801441159,0.1328139498809145,0.8920996982904262,1.497807634853928,0.8027323557257245,0.2687908771194823,0.42792871525988646,0.9635920820265029,0.5807708824214342,12.777713183540087
