,"('004', 'depthN')","('006', 'depthN')","('011', 'depthN')","('022', 'depthN')","('027', 'depthN')","('030', 'depthN')","('033', 'depthN')","('039', 'depthN')","('044', 'depthN')","('050', 'depthN')","('060', 'depthN')","('001', 'depthN')","('001', 'pollutantL', 'TSS')"
2017-01-01 00:00:00,2.411614953398342e-07,0.0382794886167555,0.0022264954159779233,0.01092315725859247,0.00016116142409925343,0.00039042286470843774,0.0017512891216150746,0.007751160943212565,0.0014547897561477015,0.016931901591856185,0.19266928983867074,0.014994883454963023,9.910247440661413e-22
2017-01-01 00:05:00,1.3375046133898099e-06,0.0864294982775528,0.0062000848288706655,0.03683899319409955,0.0006703138315503749,0.0011623393742991284,0.005865706566783277,0.032107773855598314,0.004232264605188897,0.053701560044134025,0.4108323841273685,0.053381617387448385,2.3501333079339478e-14
2017-01-01 00:10:00,5.457080333245835e-06,0.11797735988111666,0.013235342161935833,0.060180811656274605,0.0010126354666347929,0.001852610385794085,0.011311864276247483,0.06106483167752295,0.006430446426399023,0.08444756791040704,0.507155141166305,0.0920833223867416,1.0150131448626452e-11
2017-01-01 00:15:00,2.0142195343415964e-05,0.1509713151080113,0.028477096416351266,0.08605869753376813,0.0013929707549296209,0.002603836577599126,0.024699281025189403,0.09745071325183173,0.010569826908342943,0.11435393142168997,0.5732407462338784,0.13910945523846766,0.0002243295964916145
2017-01-01 00:20:00,5.633331891345186e-05,0.18299088437023686,0.0475941885274159,0.11144253189620804,0.0017694479872059758,0.003295627082424821,0.04304037182322221,0.13708643342329202,0.015891585897984707,0.14055362800595142,0.6403978350400182,0.18955289610744672,0.002969684320350556
2017-01-01 00:25:00,0.00012431450063484946,0.21116288466024252,0.0675723875753387,0.1334880854612835,0.0020977290606528642,0.003942728478787187,0.0636850589922314,0.1739087587329181,0.02140857855268666,0.16132676096333326,0.6923612484880942,0.2361760497870975,0.011296600690171354
2017-01-01 00:30:00,0.00024983277303856184,0.23931337830042804,0.0903198874180213,0.15504209079349712,0.0024284946736920577,0.004670701418941035,0.08905898411273619,0.21023611810356996,0.027628909563093502,0.18040864618098104,0.7346182503285836,0.28024527304292757,0.028112932598970963
2017-01-01 00:35:00,0.0005176164121147222,0.2722013673040164,0.1203395065513452,0.17948668884531171,0.0028280356736632385,0.005819094749888945,0.12959585831703715,0.24041820610010617,0.035641174416198,0.20108581643805645,0.7723839773686265,0.32208337624401695,0.06198145416137489
2017-01-01 00:40:00,0.0009604563394510596,0.30433146311549353,0.15298869489330838,0.202310907533228,0.003223763559138133,0.008475638881424323,0.18642058869777503,0.2669632846625814,0.04418348514264371,0.22014156066499926,0.8001825581225265,0.35888493772537966,0.11478152111976178
2017-01-01 00:45:00,0.0015782907157894767,0.33242289531093594,0.18442187694573148,0.2214608114751747,0.0035540983420211275,0.012411402683874962,0.245147180963883,0.29945051769225006,0.05223232413857233,0.23798571115103132,0.8182066086724067,0.38859799711269455,0.1834138842361583
2017-01-01 00:50:00,0.0026964634999429066,0.36508625570640696,0.22494342542647683,0.2429976289132248,0.0039300475199956055,0.018824648195873504,0.3221363948292935,0.3392297052262574,0.06233352512452417,0.26050845984677273,0.8342021020647042,0.41966621358105644,0.2945591614226729
2017-01-01 00:55:00,0.004404158149737529,0.39833436815684825,0.2706336893094527,0.2642856242451153,0.004323697982405674,0.02736265023211202,0.4115712491811373,0.38255300113137763,0.07327367261454729,0.27652075823947153,0.845793382758282,0.44770853078536055,0.44865888623077366
2017-01-01 01:00:00,0.006721462750771238,0.42753437644132364,0.31458816053793187,0.2830516059435455,0.0047979107236841515,0.03944278411390344,0.5012305945647584,0.4191778895882013,0.08360375510648796,0.292909479466419,0.8522923635262099,0.4697089487562837,0.6314251726105442
2017-01-01 01:05:00,0.010535904174158593,0.45548519664125997,0.3606221796924386,0.3016688645178029,0.005627831125327317,0.051768481560141376,0.5979355388604435,0.45586800049305237,0.09452572588618627,0.3136180569575717,0.858771448037962,0.4889151111195533,0.8659875413500387
2017-01-01 01:10:00,0.01804076317523894,0.48776284901906664,0.4103955962699427,0.3233323025164706,0.007309362107560671,0.07079392475827656,0.7158615005432228,0.49753994867975654,0.10791193978885263,0.33989496703146216,0.8652254959468078,0.5077589053580831,1.2177971357869457
2017-01-01 01:15:00,0.030077376067661372,0.518821436668454,0.4465719438562189,0.34437226679322963,0.009821119340190674,0.09582515217562856,0.8324035857901445,0.5367081012107505,0.12154251506153282,0.35684881783515887,0.8708264902027822,0.5229296653483755,1.6479170045468208
2017-01-01 01:20:00,0.04763646333773562,0.546066260666795,0.4745197963037388,0.3632030028526778,0.012845641527218635,0.12976015504976512,0.926239318193251,0.570176891932614,0.13428969046383482,0.3659684196680387,0.8762618640796986,0.5339307198151233,2.117618358383484
2017-01-01 01:25:00,0.07278246892912404,0.5726296534052868,0.5033330385730579,0.3820467935648811,0.016700798871195077,0.18771462532356156,1.0353376463140402,0.6027077296678708,0.14755300120684278,0.37540605904071134,0.8818489034698065,0.5429644670023992,2.6784874725092935
2017-01-01 01:30:00,0.11297535045683875,0.6026771284790277,0.5384701433665782,0.40410306923900635,0.022608883079378878,0.2699694540577521,1.1228102993839957,0.6389261975090229,0.16374096190163936,0.3873129120879112,0.8890111742058547,0.5513973613896659,3.4658288647347226
2017-01-01 01:35:00,0.16415622291816126,0.6308072901841162,0.5745136778696637,0.425816746953627,0.030214242171190814,0.3647410592758867,1.1820797233189722,0.6718662751012332,0.1803905769184769,0.39812329848690936,0.8970990132023615,0.5579603511860176,4.373123957756498
2017-01-01 01:40:00,0.22209320831753301,0.6548528368511787,0.6074655365744086,0.4454544216316811,0.03905322380925115,0.4702457929969576,1.2244571804800806,0.6984488176183663,0.19599561312193747,0.40508419449102184,0.9060436146185733,0.5627458874719902,5.3087552282488675
2017-01-01 01:45:00,0.2928547233448735,0.6781445207525285,0.6393267020212202,0.4653949889319141,0.05050969432371609,0.5821756533946056,1.277742692946505,0.7246007319998482,0.21224329294472294,0.4123961991216946,0.9164353707779919,0.5668894966314746,6.365140227295225
2017-01-01 01:50:00,0.3838534396284342,0.7042143395934014,0.6764309781887231,0.4889009254716992,0.07011820127339,0.702712723322252,1.3428230283562759,0.753252053091287,0.23135626241251597,0.4201943431472987,0.930765816540317,0.5712988464344952,7.773857080359266
2017-01-01 01:55:00,0.46827182225658726,0.7285521139874754,0.7124388397536288,0.512044782373273,0.09857032617527231,0.8187562484671375,1.3836809134012844,0.7799100674877246,0.25043180515815683,0.4275865578968179,0.9467560638486363,0.5756997701139985,9.568363487175395
2017-01-01 02:00:00,0.5339059524487364,0.7493649716761375,0.7441891687767245,0.5329359806354292,0.14228572455274632,0.9184180882692752,1.4170339531439389,0.8021365733876307,0.2678901794636297,0.4462970536230427,0.9626781475047606,0.5811029358116104,13.516038567147723
